PCC,UNU_Key,Year
26514555,0901,2012
26515135,0901,2012
26515175,0901,2012
26515179,0901,2012
26515235,0901,2012
26515239,0901,2012
26515271,0901,2012
26515283,0901,2012
26515313,0901,2012
26515381,0901,2012
26515383,0901,2012
26516210,0902,2012
26516255,0902,2012
26516650,0901,2012
26516670,0901,2012
26517015,0901,2012
26521100,0201,2012
26521200,0201,2012
26521400,0201,2012
26522100,0201,2012
26522200,0201,2012
26522870,0201,2012
26601230,0802,2012
26601433,0801,2012
26701300,0406,2012
26701500,0406,2012
26701600,0404,2012
27401510,0503,2012
27401530,0502,2012
27401550,0504,2012
27401570,0503,2012
27402100,0501,2012
27402200,0506,2012
27402500,0506,2012
27403200,0506,2012
27403300,0507,2012
27403930,0506,2012
27511110,0108,2012
27511133,0108,2012
27511135,0108,2012
27511150,0109,2012
27511170,0109,2012
27511200,0102,2012
27511400,0201,2012
27511580,0106,2012
27512123,0204,2012
27512125,0204,2012
27512170,0202,2012
27512190,0201,2012
27512310,0205,2012
27512330,0205,2012
27512350,0205,2012
27512370,0201,2012
27512410,0204,2012
27512430,0203,2012
27512450,0202,2012
27512490,0202,2012
27512530,0203,2012
27512560,0203,2012
27512630,0106,2012
27512650,0106,2012
27512690,0106,2012
27512700,0114,2012
27512810,0103,2012
27512830,0202,2012
27512850,0202,2012
27512870,0103,2012
27512890,0202,2012
27902020,0309,2012
27902050,0309,2012
27902080,0901,2012
27903109,0601,2012
27903118,0601,2012
27903145,0601,2012
27903154,0601,2012
28231100,0301,2012
28231200,0301,2012
28232100,0307,2012
28232200,0307,2012
28232300,0403,2012
28241113,0601,2012
28241115,0601,2012
28241117,0601,2012
28241120,0601,2012
28241123,0601,2012
28241125,0601,2012
28241127,0601,2012
28241150,0601,2012
28241180,0601,2012
28241185,0601,2012
28251220,0111,2012
28251250,0111,2012
28251270,0113,2012
28251333,0113,2012
28251335,0113,2012
28251360,0113,2012
28251380,0112,2012
28293200,0201,2012
28294330,1002,2012
28294350,1001,2012
28942130,0101,2012
28942230,0104,2012
28942250,0101,2012
28942270,0105,2012
28942300,0105,2012
28944000,0201,2012
28991490,0304,2012
29312310,0501,2012
299900Z1,0404,2012
32201400,0403,2012
32402000,0701,2012
32403920,0701,2012
32404250,0701,2012
32501130,0802,2012
26201700,0308,2013
26403200,0402,2013
28231300,0307,2013
27511300,0104,2013
27901150,0301,2013
26402090,0407,2013
25211200,0001,2013
26112220,0505,2013
26112240,0002,2013
26201100,0303,2013
26201300,0302,2013
26201400,0302,2013
26201500,0302,2013
26201640,0304,2013
26201650,0301,2013
26201660,0301,2013
26201800,0304,2013
26301100,0404,2013
26301300,0404,2013
26302100,0305,2013
26302200,0306,2013
26302310,0305,2013
26302320,0305,2013
26302330,0305,2013
26302340,0305,2013
26302370,0305,2013
26305020,0901,2013
26305080,0901,2013
26401100,0402,2013
26401270,0403,2013
26401290,0403,2013
26403100,0403,2013
26403420,0404,2013
26403440,0308,2013
26403460,0309,2013
26403480,0308,2013
26404100,0401,2013
26404235,0405,2013
26404237,0405,2013
26404355,0602,2013
26404359,0403,2013
26404370,0403,2013
26404400,0305,2013
26406050,0702,2013
26511215,0902,2013
26511235,0902,2013
26511239,0902,2013
26514330,0901,2013
26514400,0305,2013
26514555,0901,2013
26515135,0901,2013
26515175,0901,2013
26515179,0901,2013
26515235,0901,2013
26515239,0901,2013
26515271,0901,2013
26515283,0901,2013
26515313,0901,2013
26515381,0901,2013
26515383,0901,2013
26516210,0902,2013
26516255,0902,2013
26516650,0901,2013
26516670,0901,2013
26517015,0901,2013
26521100,0201,2013
26521200,0201,2013
26521400,0201,2013
26522100,0201,2013
26522200,0201,2013
26522870,0201,2013
26601230,0802,2013
26601433,0801,2013
26701300,0406,2013
26701500,0406,2013
26701600,0404,2013
27401510,0503,2013
27401530,0502,2013
27401550,0504,2013
27401570,0503,2013
27402100,0501,2013
27402200,0506,2013
27402500,0506,2013
27403200,0506,2013
27403300,0507,2013
27403930,0506,2013
27511110,0108,2013
27511133,0108,2013
27511135,0108,2013
27511150,0109,2013
27511170,0109,2013
27511200,0102,2013
27511400,0201,2013
27511580,0106,2013
27512123,0204,2013
27512125,0204,2013
27512170,0202,2013
27512190,0201,2013
27512310,0205,2013
27512330,0205,2013
27512350,0205,2013
27512370,0201,2013
27512410,0204,2013
27512430,0203,2013
27512450,0202,2013
27512490,0202,2013
27512530,0203,2013
27512560,0203,2013
27512630,0106,2013
27512650,0106,2013
27512690,0106,2013
27512700,0114,2013
27512810,0103,2013
27512830,0202,2013
27512850,0202,2013
27512870,0103,2013
27512890,0202,2013
27902020,0309,2013
27902050,0309,2013
27902080,0901,2013
27903109,0601,2013
27903118,0601,2013
27903145,0601,2013
27903154,0601,2013
28231100,0301,2013
28231200,0301,2013
28232100,0307,2013
28232200,0307,2013
28232300,0403,2013
28241113,0601,2013
28241115,0601,2013
28241117,0601,2013
28241120,0601,2013
28241123,0601,2013
28241125,0601,2013
28241127,0601,2013
28241150,0601,2013
28241180,0601,2013
28241185,0601,2013
28251220,0111,2013
28251250,0111,2013
28251270,0113,2013
28251333,0113,2013
28251335,0113,2013
28251360,0113,2013
28251380,0112,2013
28293200,0201,2013
28294330,1002,2013
28294350,1001,2013
28942130,0101,2013
28942230,0104,2013
28942250,0101,2013
28942270,0105,2013
28942300,0105,2013
28944000,0201,2013
28991490,0304,2013
29312310,0501,2013
299900Z1,0404,2013
32201400,0403,2013
32402000,0701,2013
32403920,0701,2013
32404250,0701,2013
32501130,0802,2013
26201700,0308,2014
26403200,0402,2014
28231300,0307,2014
27511300,0104,2014
27901150,0301,2014
26402090,0407,2014
25211200,0001,2014
26112220,0505,2014
26112240,0002,2014
26201100,0303,2014
26201300,0302,2014
26201400,0302,2014
26201500,0302,2014
26201640,0304,2014
26201650,0301,2014
26201660,0301,2014
26201800,0304,2014
26301100,0404,2014
26301300,0404,2014
26302100,0305,2014
26302200,0306,2014
26302310,0305,2014
26302320,0305,2014
26302330,0305,2014
26302340,0305,2014
26302370,0305,2014
26305020,0901,2014
26305080,0901,2014
26401100,0402,2014
26401270,0403,2014
26401290,0403,2014
26403100,0403,2014
26403420,0404,2014
26403440,0308,2014
26404100,0401,2014
26404235,0405,2014
26404237,0405,2014
26404355,0602,2014
26404359,0403,2014
26404370,0403,2014
26404400,0305,2014
26406050,0702,2014
26511215,0902,2014
26511235,0902,2014
26511239,0902,2014
26514330,0901,2014
26514400,0305,2014
26514555,0901,2014
26515135,0901,2014
26515175,0901,2014
26515179,0901,2014
26515235,0901,2014
26515239,0901,2014
26515271,0901,2014
26515283,0901,2014
26515313,0901,2014
26515381,0901,2014
26515383,0901,2014
26516210,0902,2014
26516255,0902,2014
26516650,0901,2014
26516670,0901,2014
26517015,0901,2014
26521100,0201,2014
26521200,0201,2014
26521400,0201,2014
26522100,0201,2014
26522200,0201,2014
26522870,0201,2014
26601230,0802,2014
26601433,0801,2014
26701300,0406,2014
26701500,0406,2014
26701600,0404,2014
27401510,0503,2014
27401530,0502,2014
27401550,0504,2014
27401570,0503,2014
27402100,0501,2014
27402200,0506,2014
27402500,0506,2014
27403200,0506,2014
27403300,0507,2014
27403930,0506,2014
27511110,0108,2014
27511133,0108,2014
27511135,0108,2014
27511150,0109,2014
27511170,0109,2014
27511200,0102,2014
27511400,0201,2014
27511580,0106,2014
27512123,0204,2014
27512125,0204,2014
27512170,0202,2014
27512190,0201,2014
27512310,0205,2014
27512330,0205,2014
27512350,0205,2014
27512370,0201,2014
27512410,0204,2014
27512430,0203,2014
27512450,0202,2014
27512490,0202,2014
27512530,0203,2014
27512560,0203,2014
27512630,0106,2014
27512650,0106,2014
27512690,0106,2014
27512700,0114,2014
27512810,0103,2014
27512830,0202,2014
27512850,0202,2014
27512870,0103,2014
27512890,0202,2014
27902020,0309,2014
27902050,0309,2014
27902080,0901,2014
27903109,0601,2014
27903118,0601,2014
27903145,0601,2014
27903154,0601,2014
28231100,0301,2014
28231200,0301,2014
28232100,0307,2014
28232200,0307,2014
28232300,0403,2014
28241113,0601,2014
28241115,0601,2014
28241117,0601,2014
28241120,0601,2014
28241123,0601,2014
28241125,0601,2014
28241127,0601,2014
28241150,0601,2014
28241180,0601,2014
28241185,0601,2014
28251220,0111,2014
28251250,0111,2014
28251270,0113,2014
28251333,0113,2014
28251335,0113,2014
28251360,0113,2014
28251380,0112,2014
28293200,0201,2014
28294330,1002,2014
28294350,1001,2014
28942130,0101,2014
28942230,0104,2014
28942250,0101,2014
28942270,0105,2014
28942300,0105,2014
28944000,0201,2014
28991490,0304,2014
29312310,0501,2014
299900Z1,0404,2014
32201400,0403,2014
32402000,0701,2014
32403920,0701,2014
32404250,0701,2014
32501130,0802,2014
26403460,0309,2014
26403480,0308,2014
27511400,0201,2015
25211200,0001,2015
27511580,0106,2015
28251220,0111,2015
28251250,0111,2015
28251270,0113,2015
27511110,0108,2015
27511135,0108,2015
27511133,0108,2015
27511150,0109,2015
27511170,0109,2015
28251333,0113,2015
28251335,0113,2015
28251360,0113,2015
28251380,0112,2015
28942300,0105,2015
27511200,0102,2015
28293200,0201,2015
28232200,0307,2015
26201800,0304,2015
26201640,0304,2015
28232100,0307,2015
28991490,0304,2015
28942230,0104,2015
28942250,0101,2015
27511300,0105,2015
28942270,0105,2015
28942130,0101,2015
28944000,0201,2015
28241113,0601,2015
28241115,0601,2015
28241117,0601,2015
28241123,0601,2015
28241125,0601,2015
28241127,0601,2015
28241120,0601,2015
28241150,0601,2015
28241180,0601,2015
28241185,0601,2015
28231100,0301,2015
28231200,0301,2015
28231300,0307,2015
26201100,0303,2015
26201300,0302,2015
26201400,0302,2015
26201500,0302,2015
26201650,0301,2015
26201660,0301,2015
28294330,1002,2015
28294350,1001,2015
27512123,0204,2015
27512125,0204,2015
27512410,0204,2015
27512170,0202,2015
27512190,0201,2015
29312310,0501,2015
27402100,0501,2015
27903109,0601,2015
27903118,0601,2015
27903145,0601,2015
27903154,0601,2015
27512530,0203,2015
27512560,0203,2015
27512630,0106,2015
27512650,0106,2015
27512690,0106,2015
27512310,0205,2015
27512330,0205,2015
27512350,0205,2015
27512370,0201,2015
27512700,0114,2015
27512810,0103,2015
27512830,0202,2015
27512850,0202,2015
27512870,0103,2015
27512890,0202,2015
27512430,0203,2015
27512450,0202,2015
27512490,0202,2015
26302100,0305,2015
26302200,0306,2015
26302310,0305,2015
26302320,0305,2015
26302330,0305,2015
26302340,0305,2015
26404400,0305,2015
26404100,0401,2015
26404235,0405,2015
26404237,0405,2015
26404355,0602,2015
26404359,0403,2015
26404370,0403,2015
26302370,0305,2015
28232300,0403,2015
26403100,0403,2015
26403200,0403,2015
26301100,0404,2015
26301300,0404,2015
26701300,0406,2015
26401270,0403,2015
26401290,0403,2015
26401100,0402,2015
26403440,0308,2015
26403480,0308,2015
26403460,0309,2015
26201700,0404,2015
26403420,0404,2015
26402090,0407,2015
26305080,0901,2015
26305020,0901,2015
27902050,0309,2015
27902020,0309,2015
27902080,0901,2015
27401510,0503,2015
27401530,0502,2015
27401550,0504,2015
27401570,0503,2015
26112220,0505,2015
26112240,0002,2015
27901150,0901,2015
26701500,0406,2015
26701600,0404,2015
299900Z1,0404,2015
26511215,0902,2015
26511235,0902,2015
26511239,0902,2015
26601230,0802,2015
32501130,0802,2015
26601433,0801,2015
26516210,0902,2015
26516255,0902,2015
26515135,0901,2015
26515175,0901,2015
26515179,0901,2015
26515235,0901,2015
26515239,0901,2015
26515271,0901,2015
26515283,0901,2015
26515313,0901,2015
26515381,0901,2015
26515383,0901,2015
26514330,0901,2015
26514400,0305,2015
26514555,0901,2015
26516650,0901,2015
26516670,0901,2015
26517015,0901,2015
26521100,0201,2015
26521200,0201,2015
26521400,0201,2015
26522870,0201,2015
26522100,0201,2015
26522200,0201,2015
32201400,0403,2015
27402500,0506,2015
27402200,0506,2015
27403200,0506,2015
27403300,0507,2015
27403930,0506,2015
32402000,0701,2015
32403920,0701,2015
26406050,0702,2015
32404250,0701,2015
31503300,0507,2001
31503300,0507,2002
31503300,0507,2003
31503300,0507,2004
31503300,0507,2005
31503300,0507,2006
31503300,0507,2007
29231270,0113,1994
29231335,0113,1997
29231335,0113,1995
30012200,0307,1998
30012200,0307,1999
32502130,0205,2016
28295000,0102,2016
28251390,0112,2016
26516370,0902,2016
27511400,0201,2016
25211200,0001,2016
27511580,0106,2016
28251220,0111,2016
28251250,0111,2016
28251270,0113,2016
27511110,0108,2016
27511135,0108,2016
27511133,0108,2016
27511150,0109,2016
27511170,0109,2016
28251333,0113,2016
28251335,0113,2016
28251360,0113,2016
28251380,0112,2016
28942300,0105,2016
27511200,0102,2016
28293200,0201,2016
26201800,0304,2016
26201640,0304,2016
28991490,0304,2016
28942230,0104,2016
28942250,0101,2016
27511300,0105,2016
28942270,0105,2016
28942130,0101,2016
28944000,0201,2016
28241113,0601,2016
28241115,0601,2016
28241117,0601,2016
28241123,0601,2016
28241125,0601,2016
28241127,0601,2016
28241120,0601,2016
28241150,0601,2016
28241180,0601,2016
28241185,0601,2016
28231000,0307,2016
26201100,0303,2016
26201300,0302,2016
26201400,0302,2016
26201500,0302,2016
26201650,0301,2016
26201660,0301,2016
28294330,1002,2016
28294350,1001,2016
27512123,0204,2016
27512125,0204,2016
27512410,0204,2016
27512170,0202,2016
27512190,0201,2016
29312310,0501,2016
27402100,0501,2016
27903109,0601,2016
27903118,0601,2016
27903145,0601,2016
27903154,0601,2016
27512530,0203,2016
27512560,0203,2016
27512630,0106,2016
27512650,0106,2016
27512690,0106,2016
27512310,0205,2016
27512330,0205,2016
27512350,0205,2016
27512370,0201,2016
27512700,0114,2016
27512810,0103,2016
27512830,0202,2016
27512850,0202,2016
27512870,0103,2016
27512890,0202,2016
27512430,0203,2016
27512450,0202,2016
27512490,0202,2016
26302100,0305,2016
26302200,0306,2016
26302310,0305,2016
26302320,0305,2016
26302330,0305,2016
26302340,0305,2016
26404400,0305,2016
26404100,0401,2016
26404235,0405,2016
26404237,0405,2016
26404355,0602,2016
26404359,0403,2016
26404370,0403,2016
26302370,0305,2016
28232110,0403,2016
26403100,0403,2016
26403200,0403,2016
26301100,0404,2016
26301300,0404,2016
26701300,0406,2016
26401100,0402,2016
26401270,0403,2016
26401290,0403,2016
26401250,0402,2016
26403440,0308,2016
26403480,0308,2016
26403460,0309,2016
26201700,0404,2016
26403420,0404,2016
,0408,2016
26402090,0407,2016
26305080,0901,2016
26305020,0901,2016
27902050,0309,2016
27902020,0309,2016
27902080,0901,2016
27401510,0503,2016
27401530,0502,2016
27401550,0504,2016
27401570,0503,2016
26112220,0505,2016
26112240,0002,2016
27901150,0901,2016
26701500,0406,2016
26701650,0404,2016
26701910,0404,2016
26702420,0902,2016
26511235,0902,2016
26511250,0902,2016
26601230,0802,2016
32501130,0802,2016
26601433,0801,2016
26516210,0902,2016
26516255,0902,2016
26515135,0901,2016
26515175,0901,2016
26515179,0901,2016
26515235,0901,2016
26515239,0901,2016
26515271,0901,2016
26515283,0901,2016
26515313,0901,2016
26515381,0901,2016
26515383,0901,2016
26514330,0901,2016
26514400,0305,2016
26514555,0901,2016
26516650,0901,2016
26516670,0901,2016
26517015,0901,2016
26521100,0201,2016
26521200,0201,2016
26521400,0201,2016
26522470,0201,2016
26522110,0201,2016
32201400,0403,2016
27402500,0506,2016
27402200,0506,2016
27403010,0507,2016
27403090,0506,2016
32402000,0701,2016
32403920,0701,2016
26406050,0702,2016
32404250,0701,2016
32502130,0205,2017
28295000,0102,2017
28251390,0112,2017
26516370,0902,2017
27511400,0201,2017
25211200,0001,2017
27511580,0106,2017
28251220,0111,2017
28251250,0111,2017
28251270,0113,2017
27511110,0108,2017
27511135,0108,2017
27511133,0108,2017
27511150,0109,2017
27511170,0109,2017
28251333,0113,2017
28251335,0113,2017
28251360,0113,2017
28251380,0112,2017
28942300,0105,2017
27511200,0102,2017
28293200,0201,2017
28991490,0304,2017
26201800,0304,2017
26201640,0304,2017
28942230,0104,2017
28942250,0101,2017
27511300,0105,2017
28942270,0105,2017
28942130,0101,2017
28944000,0201,2017
28241113,0601,2017
28241115,0601,2017
28241117,0601,2017
28241123,0601,2017
28241125,0601,2017
28241127,0601,2017
28241120,0601,2017
28241150,0601,2017
28241180,0601,2017
28241185,0601,2017
28231000,0307,2017
26201100,0303,2017
26201300,0302,2017
26201400,0302,2017
26201500,0302,2017
26201650,0301,2017
26201660,0301,2017
28294330,1002,2017
28294350,1001,2017
27512123,0204,2017
27512125,0204,2017
27512410,0204,2017
27512170,0202,2017
27512190,0201,2017
29312310,0501,2017
27402100,0501,2017
27903109,0601,2017
27903118,0601,2017
27903145,0601,2017
27903154,0601,2017
27512530,0203,2017
27512560,0203,2017
27512630,0106,2017
27512650,0106,2017
27512690,0106,2017
27512310,0205,2017
27512330,0205,2017
27512350,0205,2017
27512370,0201,2017
27512700,0114,2017
27512810,0103,2017
27512830,0202,2017
27512850,0202,2017
27512870,0103,2017
27512890,0202,2017
27512430,0203,2017
27512450,0202,2017
27512490,0202,2017
26302100,0305,2017
26302200,0306,2017
26302310,0305,2017
26302320,0305,2017
26302330,0305,2017
26302340,0305,2017
26404400,0305,2017
269900Z4,0305,2017
26404100,0401,2017
26404235,0405,2017
26404237,0405,2017
26404355,0602,2017
26404359,0403,2017
26404370,0403,2017
26302370,0305,2017
28232110,0403,2017
26403200,0402,2017
26403100,0403,2017
26301100,0404,2017
26301300,0404,2017
26701300,0406,2017
26401270,0403,2017
26401290,0403,2017
26401100,0402,2017
26201700,0404,2017
26403400,0404,2017
,0408,2017
26402090,0407,2017
26305080,0901,2017
26305020,0901,2017
27902050,0309,2017
27902020,0309,2017
27902080,0901,2017
27401510,0503,2017
27401530,0502,2017
27401550,0504,2017
27401570,0503,2017
26112220,0505,2017
26112240,0002,2017
27901150,0901,2017
26701500,0406,2017
26701650,0404,2017
26701910,0404,2017
26702420,0902,2017
26511200,0902,2017
26601230,0802,2017
32501130,0802,2017
26601433,0801,2017
26516200,0902,2017
26515135,0901,2017
26515175,0901,2017
26515179,0901,2017
26515235,0901,2017
26515239,0901,2017
26515271,0901,2017
26515283,0901,2017
26515313,0901,2017
26515381,0901,2017
26515383,0901,2017
26514200,0902,2017
26514300,0901,2017
26514400,0305,2017
265100Z0,0901,2017
26514500,0901,2017
26516690,0901,2017
26517015,0901,2017
26521100,0201,2017
26521200,0201,2017
26521400,0201,2017
26522470,0201,2017
26522110,0201,2017
32201400,0403,2017
27402500,0506,2017
27402200,0506,2017
27403010,0507,2017
27403090,0506,2017
32402000,0701,2017
32403900,0701,2017
26406050,0702,2017
32404250,0701,2017
32502130,0205,2018
28295000,0102,2018
28251390,0112,2018
26516370,0902,2018
27511400,0201,2018
25211200,0001,2018
27511580,0106,2018
28251220,0111,2018
28251250,0111,2018
28251270,0113,2018
27511110,0108,2018
27511135,0108,2018
27511133,0108,2018
27511150,0109,2018
27511170,0109,2018
28251333,0113,2018
28251335,0113,2018
28251360,0113,2018
28251380,0112,2018
28942300,0105,2018
27511200,0102,2018
28293200,0201,2018
28991490,0304,2018
26201800,0304,2018
26201640,0304,2018
28942230,0104,2018
28942250,0101,2018
27511300,0105,2018
28942270,0105,2018
28942130,0101,2018
28944000,0201,2018
28241113,0601,2018
28241115,0601,2018
28241117,0601,2018
28241123,0601,2018
